,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
4925,to every mom mommy and mother happy mothers day hope you all do something special and fun today,3,joy,0.88371587,0.0022467577,0.00039018845,0.0005221697,0.88371587,0.017096695,0.010449033,0.08557932
4926,i have to go to work,5,sadness,0.977658,0.007340964,0.00030662314,0.0017160592,0.0086804135,0.0016294154,0.977658,0.0026685086
4927,is so in love with beyonces song smash into you,3,joy,0.7813103,0.0062233396,0.0004888663,0.0016859707,0.7813103,0.037848137,0.041935332,0.13050799
4928,did it back in pakistan,4,neutral,0.8482856,0.008217556,0.0045105703,0.0037209613,0.01189948,0.8482856,0.013318111,0.110047676
4929,me too what are you doing,6,surprise,0.4841929,0.018158553,0.0039713765,0.004881988,0.009000493,0.46391228,0.0158824,0.4841929
4930,huge headachegoodnight,5,sadness,0.6384869,0.009295863,0.0016379331,0.0019294526,0.04693118,0.12995689,0.6384869,0.17176177
4931,that sucks,1,disgust,0.6633268,0.18453406,0.6633268,0.0041322014,0.0014983002,0.015003187,0.12438378,0.00712165
4932,that is what she said,4,neutral,0.93299437,0.008846955,0.0071161725,0.00218877,0.0043081795,0.93299437,0.00313751,0.04140808
4933,had a good time out now i must sleep lol laugh out loud gym dance rehearsals in like hours,3,joy,0.9389641,0.0016272026,0.0006180254,0.00045704233,0.9389641,0.020375108,0.019983625,0.017974837
4934,the trip was really great but i cant belive summers here,3,joy,0.9325976,0.0014128509,0.0008485701,0.0009126908,0.9325976,0.0058604777,0.044075638,0.014292191
4935,halla attack doing ok got a cold but trying to ignore it how about you,0,anger,0.3251844,0.3251844,0.021838406,0.029730132,0.013733467,0.3093522,0.21472128,0.08544011
4936,tweeting from ally court for the last time its a sad sad moment,5,sadness,0.9838502,0.00060516957,0.0005354893,0.00059571385,0.002309886,0.0049745925,0.9838502,0.007128999
4937,iddon blergh i am too hot and all sticky,5,sadness,0.48022032,0.02333754,0.005487521,0.005638694,0.044619184,0.0825327,0.48022032,0.35816407
4938,having my dinner eating bangus it is a fish,4,neutral,0.77238476,0.011072405,0.07979144,0.005827682,0.054099016,0.77238476,0.011991206,0.0648335
4939,i feel very ill i think im dehydrated,5,sadness,0.9716243,0.0021931569,0.0005843236,0.008176345,0.014775941,0.0008512718,0.9716243,0.0017946627
4940,biology final today then home to prepare for psychology,4,neutral,0.778349,0.0047841594,0.0038163366,0.11937654,0.031871863,0.778349,0.015468438,0.0463336
4941,i think steph will enjoy her first mothers day tomorrow,3,joy,0.99267286,0.00073667517,0.0002365541,0.0002493366,0.99267286,0.0010597587,0.002481785,0.0025631236
4942,just got home from school doing assignments,4,neutral,0.7976943,0.0050623016,0.00245412,0.0038288548,0.04575231,0.7976943,0.032402728,0.11280534
4943,over lt training today ehhh disgust hard to tell how hard it was but now i feels good sunday race day again its raining now so lost of mud,3,joy,0.76244235,0.0318364,0.07030554,0.008440955,0.76244235,0.004953342,0.10699876,0.015022655
4944,who is going to see reemer on wednesday me and kirsty are going a i am well exited,5,sadness,0.3350894,0.0046464647,0.0015213588,0.005966926,0.17741746,0.28073433,0.3350894,0.19462405
4945,i miss having you as a roommate,5,sadness,0.98329836,0.0016874865,0.0007724299,0.00050079933,0.010801848,0.0014445153,0.98329836,0.0014945251
4946,jersey weather and good on you for the charity drive,3,joy,0.7243167,0.0028527689,0.0009293877,0.00086165004,0.7243167,0.19033003,0.010766236,0.0699432
4947,oh i did not realize its on at as well already at work or as today still in the car do not ask,6,surprise,0.92390645,0.004601769,0.0021530858,0.0045963484,0.0035590306,0.03947515,0.02170819,0.92390645
4948,i am sure that would make mr koons very happy,3,joy,0.98974156,0.00085665955,0.0002751924,0.00021882696,0.98974156,0.0018257577,0.00377605,0.00330594
4949,happy mothers day valk,3,joy,0.8465795,0.0038060786,0.0005063213,0.00056145934,0.8465795,0.014972253,0.009062364,0.12451206
4950,i know im wrong just give me one more chance senti,0,anger,0.69565177,0.69565177,0.0012127861,0.005310472,0.031701162,0.016418578,0.23967622,0.0100290105
4951,would like to have a gaming system,5,sadness,0.38310716,0.013860169,0.008066177,0.0055807433,0.35624164,0.20347439,0.38310716,0.02966969
4952,i have been here since and i am here for more hours tomorrow,3,joy,0.9493349,0.0017359515,0.00021397085,0.001042417,0.9493349,0.005016188,0.020017914,0.022638597
4953,rosaen i love your new bracelets i am a very proud sisteryou rock girly exclaimed,3,joy,0.98435855,0.0018473971,0.0002706746,0.00042801257,0.98435855,0.002438262,0.0022312298,0.008425826
4954,going home to enjoy what is left of the day i cannot believe how quickly this week flew by no time for tweets,6,surprise,0.8911751,0.0055002286,0.0003183041,0.005092532,0.08774577,0.0062164,0.003951647,0.8911751
4955,laze about its the bank holiday law,4,neutral,0.45627734,0.03556319,0.0030375149,0.02675591,0.009532102,0.45627734,0.050471455,0.41836247
4956,potluck for danielle taking veggie tray i will miss her,5,sadness,0.973797,0.00072072574,0.00080213643,0.00047900694,0.010641048,0.0063921767,0.973797,0.0071678883
4957,i think my cold is getting worse not better i cant stop coughing it really sucks,5,sadness,0.9498524,0.0227711,0.0015180112,0.005543421,0.0109538,0.004972949,0.9498524,0.0043883356
4958,time to start unfollowing some people i think,0,anger,0.7978704,0.7978704,0.05857248,0.028375223,0.006811649,0.01417333,0.071422175,0.022774711
4959,my tix are in limboas usual upssucks,5,sadness,0.73976517,0.036666367,0.0051092943,0.03704035,0.008082025,0.09132082,0.73976517,0.082016006
4960,oh gosh google wave is looking pretty sexy lunch times over though back to powerpoint significantly less sexy,6,surprise,0.84631133,0.0022757875,0.0018185799,0.001670552,0.107314534,0.026366565,0.014242594,0.84631133
4961,off to go bq for new outdoor furniture,4,neutral,0.5201189,0.008068216,0.0020773672,0.0016038301,0.24580492,0.5201189,0.022322284,0.20000449
4962,sachie yna doesnt know our password yet,5,sadness,0.58415884,0.0035109285,0.0033117195,0.0035186666,0.009283249,0.25990033,0.58415884,0.13631634
4963,my interview if picked is new york too but you probably forgot about me after blogtalk radio,6,surprise,0.56690794,0.0044729575,0.0028015724,0.0031013023,0.010552414,0.3415766,0.070587136,0.56690794
4964,why am i having such a hard time falling asleep,5,sadness,0.47210702,0.025072314,0.0027706008,0.078540094,0.0018000031,0.02757709,0.47210702,0.3921329
4965,oh kasa please lose the hair do,4,neutral,0.49686122,0.013553234,0.015345532,0.015129587,0.023011759,0.49686122,0.33078066,0.10531792
4966,im just thinking bout life i need my bed my fiance is in bed first,3,joy,0.39666358,0.033740226,0.0011910035,0.021926293,0.39666358,0.21326241,0.17645301,0.15676345
4967,flat tire city,4,neutral,0.58730894,0.03428766,0.022472177,0.019557329,0.004220172,0.58730894,0.15629168,0.17586204
4968,i hate the exams first time and last time in this school then i am out after years yay very happy,3,joy,0.93609124,0.0045071817,0.0012204958,0.0025574209,0.93609124,0.0013435066,0.0484644,0.005815754
4969,hope you did alright on the final,4,neutral,0.7972233,0.005007683,0.00603761,0.010391752,0.13795286,0.7972233,0.022487046,0.020899735
4970,hey socialmediatv i am new here is this a recorded show viewable later too thanks social media tv live,6,surprise,0.74475855,0.005724701,0.0012218832,0.0026551462,0.07618522,0.16159225,0.007862242,0.74475855
4971,hello everyone i am just sitting here rocking out to sam on the air the best classic rock station on twitter here,3,joy,0.51050496,0.0046000313,0.0009949539,0.0012891917,0.51050496,0.21631011,0.02190456,0.24439617
4972,schwarzenegger proposes closing state parks,5,sadness,0.68379915,0.12773794,0.03297205,0.008509095,0.0033881324,0.123710215,0.68379915,0.019883413
4973,bambi will eat you,4,neutral,0.6866863,0.14841647,0.034231063,0.02671348,0.06282556,0.6866863,0.017429462,0.023697708
4974,is at home with a pukey boy poor little baby,5,sadness,0.966185,0.0041178856,0.0014568688,0.0008577345,0.0066119162,0.0098021,0.966185,0.010968452
4975,hes an amazing jockey saw that clydesdale commercial tooloved it,6,surprise,0.66370213,0.0026298263,0.0006794298,0.003934875,0.30962807,0.014816445,0.0046092262,0.66370213
4976,let me know how it goes babe good luck,4,neutral,0.78755647,0.005189332,0.001555071,0.0026733186,0.1502953,0.78755647,0.018192187,0.034538377
4977,good morning been here since just quiet how are you,6,surprise,0.447911,0.0035472084,0.0014252766,0.002344675,0.1543642,0.2449124,0.14549531,0.447911
4978,amazing night at the drive in,6,surprise,0.47423854,0.0039855824,0.00062166486,0.021630386,0.4625441,0.027616816,0.00936285,0.47423854
4979,sam can go shoot her self,4,neutral,0.4093454,0.39830345,0.016611435,0.11127482,0.022943938,0.4093454,0.01791441,0.023606544
4980,midnight icecream weather so bored,5,sadness,0.9125766,0.009494766,0.0018422186,0.00090855645,0.01602178,0.04744048,0.9125766,0.011715575
4981,guns and roses baby yay was hopin you would blipfm it,3,joy,0.82503533,0.00800463,0.0020969012,0.001156224,0.82503533,0.08606446,0.012867074,0.06477538
4982,i kinda like not having a car but there have been situations lately where i have been prevented from participating due to my carlessness,5,sadness,0.6697927,0.17769264,0.0008055901,0.111811765,0.03167389,0.003346953,0.6697927,0.004876425
4983,so the childrens museum was closed for a fund raiser when we got there annoying,5,sadness,0.7934592,0.08680002,0.0068161576,0.002165977,0.006978601,0.045842748,0.7934592,0.057937365
4984,free for all good nite i mean its a good nite whatever,3,joy,0.76332694,0.013651608,0.004112915,0.0012953178,0.76332694,0.19068946,0.014235242,0.012688556
4985,pulled in all directions and not knowing where to go,5,sadness,0.4567928,0.16078883,0.008403433,0.11272512,0.0023766027,0.091742024,0.4567928,0.16717115
4986,i am a senior i should of been already,5,sadness,0.49207205,0.15319891,0.0025861964,0.091882855,0.22393389,0.0049261046,0.49207205,0.031400047
4987,yeah someone is getting the best of me,4,neutral,0.38206065,0.03679132,0.05341794,0.010286818,0.22600025,0.38206065,0.103461176,0.18798183
4988,cleaning all day today after he runs off to do his stuff and setting my schedule for the week i feel much better now and calmer too,3,joy,0.9820931,0.0014431681,0.000648348,0.00041547706,0.9820931,0.0027617973,0.011727585,0.0009106202
4989,using yahoo pipes to combine feeds doable reliable i guess,4,neutral,0.8254656,0.005518343,0.002368349,0.001688222,0.080032,0.8254656,0.009394117,0.0755334
4990,sometimes spam leaks in to the message board,4,neutral,0.4181353,0.24901873,0.19953968,0.03650657,0.002609019,0.4181353,0.061631724,0.03255906
4991,that is odd as it is on my lap maybe that is your cat o s,1,disgust,0.526136,0.011757708,0.526136,0.037339535,0.013839582,0.23579447,0.013328127,0.16180466
4992,no because i feel the same way,5,sadness,0.64305615,0.0056771487,0.0019948988,0.0034706946,0.31119755,0.025454616,0.64305615,0.009148939
4993,leaving work going to crystal to search for her license picking her and bia up then heading to vegas ugh i am tired already,5,sadness,0.72744006,0.00419806,0.005151435,0.00534334,0.030010313,0.105605625,0.72744006,0.12225111
4994,finally xmen origins wolverine arrived time to play the game like a mad man and then it is time for the review patrick,0,anger,0.88320386,0.88320386,0.0035267093,0.0024357904,0.0039069992,0.07869523,0.004804995,0.023426497
4995,love the album guys and cannot wait for the official release just curious what top softsynthsdaw were used on it,3,joy,0.3376591,0.004164512,0.0012686874,0.0009601179,0.3376591,0.30778024,0.040828496,0.30733886
4996,thanks for a nice blog post should however be given some creds since he has done at least half of the work on it,4,neutral,0.3947297,0.007556883,0.0015271298,0.0015163174,0.37305072,0.3947297,0.016471682,0.20514764
4997,chirstina said she is gonna twitter more no more partners,5,sadness,0.83586144,0.008489931,0.0022860635,0.0027737964,0.008058242,0.092391804,0.83586144,0.050138716
4998,some of your coworkers hogging the jukebox union jacks,4,neutral,0.3611565,0.11772055,0.19989853,0.0044136844,0.2158989,0.3611565,0.03469961,0.06621222
4999,i love you so much tay happy emoji youre so amazing love emoji you should come to denmark we love you here,3,joy,0.91902864,0.0020331684,0.00018615078,0.0011449985,0.91902864,0.00730372,0.005269025,0.06503433
5000,buying pretty shiny beads and things i feel quite girlish,3,joy,0.99336904,0.0010617089,0.00075151573,0.0003552059,0.99336904,0.00056476606,0.0029634903,0.0009342644
5001,enjoying the cool breeze at the beach it helps me relax and unwind,3,joy,0.99136734,0.0008930585,0.00050483824,0.00020447154,0.99136734,0.002526626,0.0023259998,0.0021775945
5002,we shuld do a dance like that its seriously the best thing haha see you tomorrow,3,joy,0.9567056,0.002350582,0.0009605912,0.0009596385,0.9567056,0.011057084,0.004967173,0.02299937
5003,cant a stevie wonder gabe just called me sleepypants gaby,6,surprise,0.82159436,0.003872237,0.0004245789,0.0009694632,0.067174,0.07202874,0.033936538,0.82159436
5004,no new orleans been here since katrina,4,neutral,0.61200434,0.0028071888,0.0014631314,0.0026298803,0.019295858,0.61200434,0.07915299,0.2826466
5005,i cant believe that its already friday oh my god what had i done,6,surprise,0.9688294,0.0034399652,0.0009012313,0.0030617928,0.0051044635,0.0032433758,0.0154197635,0.9688294
5006,alixs graduation party,3,joy,0.62877655,0.0033767894,0.0012207748,0.0013227075,0.62877655,0.08157673,0.02790023,0.2558262
5007,bioshock is as fantastic as the first time i played it now sleep then more bioshock tomorrow,3,joy,0.5954107,0.0024953133,0.0009670482,0.0046665333,0.5954107,0.16537607,0.011503952,0.21958046
5008,i love that song i was starting to think i was the only one that knew that one sameperson,6,surprise,0.67352813,0.011421108,0.0012599857,0.09900243,0.19529974,0.0076609994,0.011827579,0.67352813
5009,how did you swing those we did not get that close,6,surprise,0.49141848,0.019736871,0.008669512,0.0041440027,0.0019694811,0.45926425,0.014797372,0.49141848
5010,sucks that i do not have a drawing tablet,5,sadness,0.8613944,0.0071840747,0.014239321,0.002279877,0.0037839008,0.018229399,0.8613944,0.092889026
5011,only a month left of high school thank god i am ready for summer,6,surprise,0.49616545,0.0041395905,0.00056067226,0.0022662159,0.45420966,0.02907138,0.013587086,0.49616545
5012,musicmonday nicest thing from kate nash,3,joy,0.93927103,0.0015558488,0.0006889149,0.0006317032,0.93927103,0.02075125,0.010667272,0.026433965
5013,i just need to sleep,5,sadness,0.97911865,0.0018284046,0.0004045277,0.0021689949,0.0064246533,0.006717551,0.97911865,0.0033372345
