serial,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
3026,  wow that is pretty x,6,surprise,0.9267277,0.002414501,0.00078097,0.002400632,0.052096974,0.006996004,0.008583183,0.9267277
3027,thats great i was never so good at the jump roping,6,surprise,0.43238878,0.003856267,0.001861028,0.0106833,0.2504204,0.048095036,0.25269523,0.43238878
3028,the cast of true blood was there,4,neutral,0.7623914,0.014254131,0.06538227,0.004633776,0.006630815,0.7623914,0.013918118,0.1327895
3029,morning you,4,neutral,0.6854332,0.005295996,0.003269192,0.023905028,0.009033991,0.6854332,0.062394917,0.21066767
3030,new phone  zero contacts  poo send me a message with your name so i can save your numbers thanks,5,sadness,0.58487606,0.005125609,0.001179508,0.002901472,0.018448247,0.1475743,0.58487606,0.23989476
3031,working on something exciting and i cannot tweet about it for several months,3,joy,0.9561627,0.001633431,0.000169442,0.00266379,0.9561627,0.003127389,0.00619572,0.030047562
3032,u were great as always but cant we do an east germany on noko or at least provoke them  then go in  the kill,0,anger,0.9646654,0.9646654,0.000683911,0.012205682,0.005077894,0.007718597,0.007806316,0.001842312
3033,its a nice pair of shoes i checked other nike shoes if its worth buying it is,3,joy,0.8953366,0.002722263,0.000703051,0.0006604,0.8953366,0.025238309,0.008758743,0.06658058
3034,so my coworkerfriend told me the manager who sent me home is afraid shes in trouble for sending me home haha dumb ,2,fear,0.948994,0.018865691,0.00084513,0.948994,0.002407733,0.001865374,0.024938427,0.002083642
3035,wat u doin my bad im mixin this song,5,sadness,0.6816227,0.012701255,0.004263809,0.007809597,0.022462288,0.15549295,0.6816227,0.1156474
3036,can i help in any way,5,sadness,0.8141825,0.012793788,0.006421818,0.036355615,0.004388834,0.11872479,0.8141825,0.007132637
3037,signing out for the night  have a good sunday night all,3,joy,0.85215527,0.001591099,0.000537293,0.000567154,0.85215527,0.07592358,0.017226292,0.051999353
3038,i just got two tickets one for speeding and one for tinted windows,0,anger,0.7081641,0.7081641,0.002285338,0.014790966,0.006627198,0.025638852,0.22207549,0.020418134
3039, cleaning the house going out at  to see a soccergame with friends,3,joy,0.7304356,0.006385612,0.001568198,0.001256661,0.7304356,0.07466982,0.035421222,0.15026282
3040,and thanks for the gorgeous flowers,3,joy,0.94811606,0.002367775,0.000353212,0.000469933,0.94811606,0.014205758,0.00499275,0.029494422
3041,its good to be home,3,joy,0.97975034,0.001105784,0.0004937,0.000361774,0.97975034,0.004032096,0.006396432,0.007859903
3042,ap north korea could opt for devastating land assault  via report scary talk to say the least mm,2,fear,0.9834068,0.003134959,0.00015793,0.9834068,0.005733537,0.000769014,0.004454498,0.002343289
3043,i need to go out of office again i am melting,5,sadness,0.7970719,0.104668215,0.000699436,0.04100687,0.04824532,0.00190092,0.7970719,0.006407365
3044,back home after a funeral for my wifes grandfather today now its time for homework,5,sadness,0.8337941,0.001973786,0.001241951,0.002020275,0.031258777,0.052558042,0.8337941,0.07715305
3045,  new hair going to greeattt use,6,surprise,0.5448744,0.004085003,0.000899175,0.001721222,0.078941375,0.21548632,0.15399249,0.5448744
3046,test another update sorry for bothering all of u guys,5,sadness,0.9331741,0.018060809,0.006153147,0.002126472,0.002340241,0.023910493,0.9331741,0.014234838
3047,calling it a night  talk to yall tomorrow,4,neutral,0.6115865,0.010905691,0.00217297,0.004848198,0.16065094,0.6115865,0.07385463,0.13598105
3048,that sucks,1,disgust,0.6633264,0.18453416,0.6633264,0.004132201,0.001498302,0.015003206,0.124384075,0.007121667
3049,happy mothers day to my mom and all the mothers in the world,3,joy,0.8642437,0.003443536,0.00048463,0.000674803,0.8642437,0.006603247,0.009858103,0.11469204
3050,i want to join drama practice today but i cant,5,sadness,0.9674145,0.011104355,0.000569619,0.001934137,0.013185005,0.002041353,0.9674145,0.00375097
3051,breakupwords you have changed,4,neutral,0.8732381,0.007423708,0.00484486,0.001581009,0.003071977,0.8732381,0.011013093,0.09882731
3052,oh ok well im sendin lots of love ,2,fear,0.71201813,0.027326863,0.002567769,0.71201813,0.16676012,0.027299222,0.045498777,0.018529112
3053,nooooooooou never call me anymore lolbut ive been good toorick ross is in town might go  his show nite ,5,sadness,0.76689035,0.034030955,0.001928162,0.0357531,0.073051125,0.059194442,0.76689035,0.029151846
3054,ill get my size s out now straight to the post office see you later hun,4,neutral,0.51888865,0.007128847,0.002312288,0.00233182,0.36077952,0.51888865,0.06773321,0.040825535
3055,did she tell you why she hasnt i miss my boge,5,sadness,0.64427507,0.010337558,0.010581812,0.009600215,0.00268373,0.1516885,0.64427507,0.17083311
3056,possa happy happy bday baby girl love ya hope you get everything you want,3,joy,0.86939824,0.002780408,0.000561335,0.000461983,0.86939824,0.022477994,0.016543956,0.08777608
3057,haha i just realised it sounded a lot like stellllaaa lol anyhoo i got ur facebook msg and will start working soon hopefully,3,joy,0.4688873,0.009636422,0.002357148,0.002054782,0.4688873,0.14841004,0.044725828,0.32392853
3058,ok love you girls but work beckons will come back later for twpp,5,sadness,0.73062414,0.004823274,0.00218107,0.003880384,0.07713407,0.11238609,0.73062414,0.06897101
3059, sounds like jeff has the best job in the world,6,surprise,0.4330082,0.00606277,0.003177991,0.001927798,0.2799481,0.2638414,0.012033816,0.4330082
3060,just spent an hour trying to get the newborn bird in my front garden to fly poor baby no success,5,sadness,0.81438863,0.066326186,0.03268349,0.00274601,0.005706871,0.05876907,0.81438863,0.019379795
3061,someone doesnt feel good,5,sadness,0.51873726,0.005611025,0.009203099,0.001111429,0.36843807,0.084181465,0.51873726,0.012717607
3062,good morning people have a great day,3,joy,0.81645525,0.002070106,0.000810023,0.000788416,0.81645525,0.1279737,0.007019356,0.04488316
3063,u can see i just twitted them if its the real xmsirius that is let me know any other contact info lets transmit this,4,neutral,0.7095674,0.004553591,0.001731005,0.001391345,0.013159869,0.7095674,0.009528941,0.26006776
3064,i wish i could twitter from the book expo but the reception at the javitz is horrible,2,fear,0.53324383,0.010774652,0.003917065,0.53324383,0.012327061,0.001474243,0.41748905,0.020774165
3065,     wordsday      wordshour      wordsminute no pressure,3,joy,0.44391868,0.007928891,0.000846295,0.005197813,0.44391868,0.07033666,0.23687623,0.23489541
3066,in august with anberlin theyre not headlining though and yes there is a perth show,5,sadness,0.6416706,0.004568663,0.003664892,0.003053693,0.039885033,0.1914586,0.6416706,0.115698546
3067,got some new clothes and series one of supernatural on dvd,4,neutral,0.575333,0.004813783,0.002680548,0.04398223,0.19740838,0.575333,0.014504726,0.16127732
3068,shout out to nikkipleassseee soulja boy tell em live live  ,2,fear,0.5295187,0.17169084,0.006788605,0.5295187,0.17028444,0.060640953,0.052833322,0.008243113
3069,i love googles mothers day theme ,2,fear,0.6556988,0.13975461,0.002194422,0.6556988,0.12385336,0.007840184,0.06486291,0.005795684
3070,tha lol congrats,3,joy,0.8536067,0.007056305,0.002013967,0.000778534,0.8536067,0.09671329,0.005066734,0.0347644
3071,makin tea an its stressin me out,5,sadness,0.548485,0.020266525,0.002107891,0.005986473,0.23300284,0.12321492,0.548485,0.06693637
3072,woah thats cool just landed in london about  and hours agoi love the scenery beautiful ,3,joy,0.90817034,0.005852036,0.000566345,0.012298622,0.90817034,0.01473357,0.007005906,0.051373214
3073,thats terrible i enjoy being with you every minute,3,joy,0.39792982,0.007038838,0.015577775,0.22074495,0.39792982,0.001971247,0.3524799,0.004257373
3074,oh jealous though youre missing the fried potato bread,5,sadness,0.49788636,0.088966615,0.00811173,0.000713801,0.019606875,0.0730105,0.49788636,0.3117041
3075,how vile are people they have to remove things that have a value,1,disgust,0.8401176,0.14562,0.8401176,0.005251809,0.000674037,0.004162822,0.003256862,0.000916908
3076,you should not be wasting the may bank holiday in the crappy north you should be down south in brighton where the partys at,5,sadness,0.5095704,0.008799976,0.002525286,0.002596649,0.04378146,0.3434637,0.5095704,0.08926254
3077, punkrockchick haha no i just saw a commercial for it  you wouldnt kill me,6,surprise,0.7890572,0.010229982,0.002112633,0.004198661,0.10664661,0.050896775,0.036858127,0.7890572
3078,guess i missed out on more than beer and a good time,5,sadness,0.89701086,0.002049681,0.00177065,0.000910822,0.042457018,0.020018583,0.89701086,0.035782397
3079,watching my favorite tv shows on hulucom for free,3,joy,0.54166573,0.005101501,0.001655664,0.001633886,0.54166573,0.38084504,0.017708378,0.051389813
3080,so full from a great lunch and now stuck in traffic,5,sadness,0.9315167,0.008002666,0.001642114,0.001034045,0.008996142,0.0050452,0.9315167,0.043763146
3081,well as i mother  grandma i am a bit in a kidding mode,5,sadness,0.41308486,0.012228522,0.006707417,0.004681016,0.073446885,0.29584807,0.41308486,0.19400321
3082,very very bad headache that is getting worse by the minute not better,5,sadness,0.8940867,0.013946515,0.020774644,0.029760135,0.003596704,0.029334983,0.8940867,0.008500289
3083,wants to come back online so that he can talk about all the gossip and horrible things which transpired today,2,fear,0.86223567,0.034035042,0.017607093,0.86223567,0.002395643,0.010108598,0.05872169,0.014896308
3084,but but it was funny when i wrote it,6,surprise,0.69595134,0.013270677,0.004405159,0.004522661,0.24688518,0.024956858,0.010008181,0.69595134
3085,thanks busy as  is good in my book,3,joy,0.75344944,0.002412792,0.000658861,0.000625637,0.75344944,0.13031217,0.029956741,0.082584254
3086,only  tweet in the last  hours nobody likes my tweetboard,5,sadness,0.6231591,0.012350652,0.001626795,0.002736235,0.009320999,0.086499885,0.6231591,0.2643064
3087,thanks appreciate it,3,joy,0.4976427,0.015941668,0.002791327,0.001474236,0.4976427,0.25198454,0.023029111,0.20713647
3088,yay my ears match,3,joy,0.45808032,0.010199131,0.002570558,0.002057225,0.45808032,0.23083347,0.074804075,0.22145523
3089,shes the ruddy manageress  nd bad job from her i can never find a good place beyond  or  cuts,5,sadness,0.96936804,0.002071654,0.000611901,0.000995901,0.005755418,0.006790994,0.96936804,0.014406
3090,wonders if anyone would care if she died tomorrow,5,sadness,0.7718688,0.007044558,0.006774009,0.004932755,0.010683836,0.14620502,0.7718688,0.05249092
3091,laundry instead of sitting here that darn laundry keeps mocking me,5,sadness,0.53117704,0.29330623,0.07002779,0.002402664,0.006931747,0.07380417,0.53117704,0.022350332
3092,unstable broadband and electricity taking toll on my mental stability,2,fear,0.5483585,0.04216139,0.008158547,0.5483585,0.003823864,0.016187215,0.37907648,0.002234074
3093,grr  naplan just finished my commerce  geo exams good luck y,3,joy,0.7645512,0.002404494,0.000425984,0.001083078,0.7645512,0.0708314,0.021936301,0.13876753
3094,nice weatherlooks like its going to rain here in delhi,3,joy,0.92287487,0.001715534,0.000478502,0.000513404,0.92287487,0.02497962,0.011651923,0.03778628
3095,my tweetdeck wont pull up,5,sadness,0.60232615,0.024287201,0.004785327,0.005564929,0.002878481,0.2798862,0.60232615,0.080271706
3096,that little boy that drowned yesterday lived in our subdivision and went to nicoles school so so sad,5,sadness,0.96607804,0.001318196,0.001502577,0.010120581,0.00152882,0.006839615,0.96607804,0.012612157
3097,an ultimatum is an ultimatum no matter how you dress it up and that sucks,0,anger,0.8966938,0.8966938,0.06838569,0.002887029,0.001240683,0.005809937,0.021986566,0.002996203
3098,i know dont tell anyone i dont know if my dad told the famz yet i think im taking it online,6,surprise,0.49197984,0.011025841,0.002705072,0.013879882,0.049600866,0.248822,0.18198654,0.49197984
3099,oooh you just spoiled my teenage fantasy,6,surprise,0.7966282,0.006697327,0.002660699,0.001535978,0.10520855,0.07055532,0.016713979,0.7966282
3100,its been so nice all day and now it looks like its going to rainjust when i was getting excited about taking photos when i get home,3,joy,0.63305813,0.00417943,0.000638053,0.000815829,0.63305813,0.051037483,0.025900483,0.2843706
3101,yay i just fixed my blogs css problem that messed up the design,4,neutral,0.34674653,0.011300116,0.006931966,0.003961063,0.041792188,0.34674653,0.25310183,0.3361663
3102,ohh yeahh  im probs gonna be a loner to start with thanks to the person i was gonna go with be a ,5,sadness,0.65735203,0.022307992,0.006309832,0.14664054,0.08816017,0.04988429,0.65735203,0.029345114
3103,wondering why its so cold  the skylight is open  i left the gas on this morning,5,sadness,0.50210124,0.009805463,0.000806413,0.011262558,0.008423806,0.06747986,0.50210124,0.40012068
3104,new forum thread  first typhoon of the season is not headed to okinawa made you look  ,2,fear,0.6374005,0.07432313,0.010225607,0.6374005,0.017945677,0.064115085,0.07192563,0.12406444
3105,ill be grand,3,joy,0.96079063,0.002707496,0.000832,0.000409191,0.96079063,0.013415607,0.011898538,0.009946473
3106,i love my mom tooo,3,joy,0.83091015,0.005335852,0.000822609,0.001672089,0.83091015,0.008043698,0.13754737,0.015668161
3107,i had the best day ever i missed him more tomorrow too,5,sadness,0.73438656,0.002502008,0.000669494,0.000911206,0.24146515,0.005645062,0.73438656,0.014420539
3108,thingsmummysaid you need to learn to wash dishes and do laundry because i wont always be here to do them for you she was right,4,neutral,0.66046655,0.006488961,0.003263575,0.001868942,0.03401207,0.66046655,0.059588343,0.23431163
3109,yea  its mostly bc i couldnt sleep but oh well lunch time will come soon,5,sadness,0.43857896,0.003106672,0.001084102,0.002512272,0.093961455,0.08344172,0.43857896,0.37731484
3110,ahhh im drinking some too and bride wars is really good,3,joy,0.8371337,0.002452536,0.001333452,0.00146506,0.8371337,0.03933386,0.029200938,0.089080416
3111,im missin out on all the fun aww cryin lol,3,joy,0.5703116,0.003178204,0.001213365,0.001094004,0.5703116,0.017940985,0.3845086,0.021753216
3112,thanks that was gonna be my next tweetyou the man figuratively speaking,6,surprise,0.48323527,0.017227422,0.005219083,0.004087889,0.08973605,0.35242417,0.04807012,0.48323527
3113,yeah trimet says its a hr trip i get home at ish so wed arrive just as everyone was leaving,6,surprise,0.44157636,0.005101832,0.001790906,0.002476472,0.08712603,0.33069068,0.13123779,0.44157636
3114,cottin with emilyyyyyyyy,3,joy,0.43939698,0.008048779,0.002346879,0.001551261,0.43939698,0.3376835,0.080528915,0.13044368
3115,simplegirl i have to miss the festivities this evening heading up the hill and wont have internet and no bb service,5,sadness,0.9881646,0.001058294,0.000575299,0.00056041,0.002485828,0.004160132,0.9881646,0.002995428
